split,risk_budget,method,seed,episodes,coverage,fixed_risk_success,executed_success,false_safe_rate,unsafe_failure,stale_execution,total_cost
combined_micro_shift,0.02,cvar_lifetime_guard,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,cvar_lifetime_guard,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,skill_half_life_scheduler_v5,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.02,oracle_shift_aware_scheduler,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,conformal_risk_gate,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,ensemble_uncertainty_gate,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,bayesian_skill_survival,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,cvar_lifetime_guard,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,skill_half_life_scheduler_v5,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,0,200,0.02500,0.02500,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,1,200,0.02500,0.02500,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,2,200,0.03500,0.02500,0.71429,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,3,200,0.03000,0.03000,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,4,200,0.03500,0.03500,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,5,200,0.03000,0.03000,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,6,200,0.03000,0.02500,0.83333,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,7,200,0.02500,0.02500,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,8,200,0.02000,0.01500,0.75000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.05,oracle_shift_aware_scheduler,9,200,0.01500,0.01500,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.10,conformal_risk_gate,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,conformal_risk_gate,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,ensemble_uncertainty_gate,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,bayesian_skill_survival,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,cvar_lifetime_guard,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,2,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,4,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,5,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,6,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,7,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,8,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,skill_half_life_scheduler_v5,9,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.10,oracle_shift_aware_scheduler,0,200,0.08000,0.07000,0.87500,0.00000,0.00000,0.00000,1.00594
combined_micro_shift,0.10,oracle_shift_aware_scheduler,1,200,0.08500,0.08000,0.94118,0.00000,0.00000,0.00000,1.00559
combined_micro_shift,0.10,oracle_shift_aware_scheduler,2,200,0.09500,0.07500,0.78947,0.00000,0.00000,0.00000,1.00500
combined_micro_shift,0.10,oracle_shift_aware_scheduler,3,200,0.09500,0.07500,0.78947,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.10,oracle_shift_aware_scheduler,4,200,0.08500,0.08000,0.94118,0.00000,0.00000,0.00000,1.00559
combined_micro_shift,0.10,oracle_shift_aware_scheduler,5,200,0.09000,0.07500,0.83333,0.00000,0.00000,0.00000,1.00528
combined_micro_shift,0.10,oracle_shift_aware_scheduler,6,200,0.07500,0.07000,0.93333,0.00000,0.00000,0.00000,1.00633
combined_micro_shift,0.10,oracle_shift_aware_scheduler,7,200,0.07000,0.06000,0.85714,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.10,oracle_shift_aware_scheduler,8,200,0.07500,0.06000,0.80000,0.00000,0.00000,0.00000,1.00633
combined_micro_shift,0.10,oracle_shift_aware_scheduler,9,200,0.08000,0.06500,0.81250,0.00000,0.00000,0.00000,1.01187
combined_micro_shift,0.20,conformal_risk_gate,0,200,0.04500,0.04000,0.88889,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,1,200,0.06000,0.05000,0.83333,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,2,200,0.05500,0.05000,0.90909,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,3,200,0.05000,0.04000,0.80000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,4,200,0.05500,0.05000,0.90909,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,5,200,0.05500,0.04500,0.81818,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,6,200,0.05500,0.04500,0.81818,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,7,200,0.04500,0.04500,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,8,200,0.05500,0.04500,0.81818,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,conformal_risk_gate,9,200,0.05500,0.05000,0.90909,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,ensemble_uncertainty_gate,0,200,0.08500,0.07500,0.88235,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,ensemble_uncertainty_gate,1,200,0.08500,0.07000,0.82353,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,ensemble_uncertainty_gate,2,200,0.10000,0.06500,0.65000,0.00000,0.00000,0.00000,1.00475
combined_micro_shift,0.20,ensemble_uncertainty_gate,3,200,0.09000,0.08500,0.94444,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,ensemble_uncertainty_gate,4,200,0.08500,0.07000,0.82353,0.00000,0.00000,0.00000,1.00559
combined_micro_shift,0.20,ensemble_uncertainty_gate,5,200,0.09500,0.07500,0.78947,0.00000,0.00000,0.00000,1.02000
combined_micro_shift,0.20,ensemble_uncertainty_gate,6,200,0.10500,0.09000,0.85714,0.00000,0.00000,0.00000,1.00452
combined_micro_shift,0.20,ensemble_uncertainty_gate,7,200,0.08000,0.08000,1.00000,0.00000,0.00000,0.00000,1.00594
combined_micro_shift,0.20,ensemble_uncertainty_gate,8,200,0.08000,0.07000,0.87500,0.00000,0.00000,0.00000,1.00594
combined_micro_shift,0.20,ensemble_uncertainty_gate,9,200,0.07500,0.05500,0.73333,0.00000,0.00000,0.00000,1.00633
combined_micro_shift,0.20,bayesian_skill_survival,0,200,0.05500,0.04500,0.81818,0.00000,0.00000,0.00000,1.00864
combined_micro_shift,0.20,bayesian_skill_survival,1,200,0.06500,0.05500,0.84615,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,bayesian_skill_survival,2,200,0.07000,0.04000,0.57143,0.00000,0.00000,0.00000,1.00679
combined_micro_shift,0.20,bayesian_skill_survival,3,200,0.05500,0.04000,0.72727,0.00000,0.00000,0.00000,1.00864
combined_micro_shift,0.20,bayesian_skill_survival,4,200,0.06000,0.06000,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,bayesian_skill_survival,5,200,0.06500,0.05500,0.84615,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,bayesian_skill_survival,6,200,0.07500,0.06500,0.86667,0.00000,0.00000,0.00000,1.00633
combined_micro_shift,0.20,bayesian_skill_survival,7,200,0.06000,0.05500,0.91667,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,bayesian_skill_survival,8,200,0.06500,0.06000,0.92308,0.00000,0.00000,0.00000,1.01462
combined_micro_shift,0.20,bayesian_skill_survival,9,200,0.06000,0.06000,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,cvar_lifetime_guard,0,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.20,cvar_lifetime_guard,1,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
combined_micro_shift,0.20,cvar_lifetime_guard,2,200,0.00500,0.00500,1.00000,0.00000,0.00000,0.00000,1.00000
combined_micro_shift,0.20,cvar_lifetime_guard,3,200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
